StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,44,16.953720092773438,2.6819562911987305,96430.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,45,16.953720092773438,2.5494866371154785,99096.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,46,16.953720092773438,2.6566693782806396,98768.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,47,16.953720092773438,2.7235116958618164,102450.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,48,16.953720092773438,2.972794532775879,106562.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,49,16.953720092773438,3.007219076156616,116214.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,50,16.953720092773438,3.083218812942505,123136.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,51,16.953720092773438,3.3826751708984375,120624.0,17.81128692626953,385,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,52,16.557231903076172,3.1239397525787354,116630.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,53,16.557231903076172,3.2804458141326904,116600.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,54,16.557231903076172,3.480581760406494,123462.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,55,16.557231903076172,3.673952579498291,127228.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,56,16.557231903076172,3.762680768966675,131066.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,57,16.557231903076172,3.8280205726623535,124840.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,58,16.557231903076172,3.2943007946014404,120806.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,59,16.557231903076172,3.0708413124084473,112432.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,60,16.557231903076172,2.818905830383301,106916.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,61,16.557231903076172,2.7522664070129395,97574.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,62,16.557231903076172,2.904963970184326,105446.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,63,16.557231903076172,2.8439879417419434,102298.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,64,16.557231903076172,2.743713617324829,103010.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,65,16.557231903076172,2.7532362937927246,105210.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,66,16.557231903076172,3.019268751144409,111322.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,67,16.557231903076172,2.933060646057129,105964.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,68,16.557231903076172,2.985430955886841,104610.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,69,16.557231903076172,2.8647425174713135,106894.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,70,16.557231903076172,2.7094831466674805,101820.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,71,16.557231903076172,2.6353278160095215,97600.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,72,16.557231903076172,2.441568374633789,94312.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,73,16.557231903076172,2.259197235107422,85918.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,74,16.557231903076172,2.141049861907959,84170.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,75,16.557231903076172,2.051633358001709,82036.0,17.248971939086914,273,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,76,16.484464645385742,2.1678407192230225,82948.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,77,16.484464645385742,2.2266674041748047,81886.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,78,16.484464645385742,2.0913712978363037,75094.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,79,16.484464645385742,2.0179405212402344,73958.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,80,16.484464645385742,2.067843198776245,76748.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,81,16.484464645385742,2.3350577354431152,84016.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,82,16.484464645385742,2.5290026664733887,92462.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,83,16.484464645385742,2.4187490940093994,86946.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,84,16.484464645385742,2.118741035461426,79002.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,85,16.484464645385742,1.9492712020874023,74424.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,86,16.484464645385742,2.0531833171844482,74772.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,87,16.484464645385742,2.1025586128234863,74218.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,88,16.484464645385742,1.9788689613342285,75540.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,89,16.484464645385742,1.8674795627593994,75290.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,90,16.484464645385742,1.9666056632995605,72624.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,91,16.484464645385742,1.8736159801483154,72016.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,92,16.484464645385742,1.7757766246795654,71850.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,93,16.484464645385742,1.825638771057129,70768.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,94,16.484464645385742,1.8453121185302734,68708.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,95,16.484464645385742,1.656393051147461,66820.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,96,16.484464645385742,1.7468945980072021,70450.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,97,16.484464645385742,1.783210039138794,69186.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,98,16.484464645385742,1.876389741897583,72630.0,17.21228790283203,121,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,99,16.455156326293945,1.7554850578308105,67876.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,100,16.455156326293945,1.732464075088501,69394.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,101,16.455156326293945,1.796945571899414,71886.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,102,16.455156326293945,1.7928669452667236,71406.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,103,16.455156326293945,1.8925480842590332,73626.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,104,16.455156326293945,1.8905158042907715,77222.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,105,16.455156326293945,1.8613178730010986,75300.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,106,16.455156326293945,1.862962007522583,72492.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,107,16.455156326293945,1.9046132564544678,75966.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,108,16.455156326293945,1.994955062866211,76810.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,109,16.455156326293945,2.0111851692199707,79450.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,110,16.455156326293945,2.039125442504883,78676.0,17.33424949645996,345,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,111,16.454811096191406,2.0155327320098877,79548.0,17.334516525268555,357,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,112,16.454811096191406,1.9963417053222656,81996.0,17.334516525268555,357,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,113,16.454811096191406,1.8689403533935547,79732.0,17.334516525268555,357,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,114,16.454811096191406,2.017972469329834,78432.0,17.334516525268555,357,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,115,16.21746253967285,1.9806053638458252,79054.0,16.959341049194336,369,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,116,16.21746253967285,1.8481318950653076,73424.0,16.959341049194336,369,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,117,16.21746253967285,1.8892557621002197,72458.0,16.959341049194336,369,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,118,16.21746253967285,2.1405224800109863,70740.0,16.959341049194336,369,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,119,16.21746253967285,1.9160377979278564,73500.0,16.959341049194336,369,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,120,15.994884490966797,1.8751299381256104,69130.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,121,15.994884490966797,1.8144545555114746,69292.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,122,15.994884490966797,1.8797547817230225,71578.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,123,15.994884490966797,1.6443634033203125,66962.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,124,15.994884490966797,1.6528489589691162,66086.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,125,15.994884490966797,1.6492061614990234,67576.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,126,15.994884490966797,1.7766971588134766,69534.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,127,15.994884490966797,1.870417833328247,72778.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,128,15.994884490966797,2.1208744049072266,74616.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,129,15.994884490966797,2.0644431114196777,76582.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,130,15.994884490966797,2.068372964859009,77786.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,131,15.994884490966797,2.045405864715576,77104.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,132,15.994884490966797,2.1034390926361084,77884.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,133,15.994884490966797,2.109534740447998,78612.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,134,15.994884490966797,2.1627273559570312,83118.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,135,15.994884490966797,2.426375150680542,88130.0,16.746952056884766,125,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,136,15.994139671325684,2.225836753845215,87310.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,137,15.994139671325684,2.1821250915527344,83560.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,138,15.994139671325684,2.1781444549560547,81446.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,139,15.994139671325684,2.213751792907715,83136.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,140,15.994139671325684,2.563035249710083,89938.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,141,15.994139671325684,2.7271549701690674,91032.0,16.7463436126709,333,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,142,15.993276596069336,2.440582752227783,88204.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,143,15.993276596069336,2.4822211265563965,90208.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,144,15.993276596069336,2.7673511505126953,99624.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,145,15.993276596069336,2.7102837562561035,99540.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,146,15.993276596069336,2.7150216102600098,97690.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,147,15.993276596069336,2.7204031944274902,96260.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,148,15.993276596069336,2.3537580966949463,90080.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,149,15.993276596069336,2.39017653465271,88238.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,150,15.993276596069336,2.6576709747314453,97430.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,151,15.993276596069336,2.6257927417755127,93644.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,152,15.993276596069336,2.483670473098755,87558.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,153,15.993276596069336,2.2991976737976074,84436.0,16.74586296081543,257,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,154,15.451658248901367,2.475938558578491,90400.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,155,15.451658248901367,2.5150039196014404,94718.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,156,15.451658248901367,2.727778911590576,97018.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,157,15.451658248901367,2.7498862743377686,94578.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,158,15.451658248901367,2.9425244331359863,97896.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,159,15.451658248901367,2.7393252849578857,102854.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,160,15.451658248901367,2.950227975845337,103036.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,161,15.451658248901367,2.9381484985351562,106476.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,162,15.451658248901367,2.9680705070495605,109022.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,163,15.451658248901367,2.8148193359375,104452.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,164,15.451658248901367,2.5940093994140625,102246.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,165,15.451658248901367,2.624465227127075,98256.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,166,15.451658248901367,2.4630043506622314,92804.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,167,15.451658248901367,2.4559547901153564,93612.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,168,15.451658248901367,2.4583446979522705,94512.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,169,15.451658248901367,2.4684956073760986,94890.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,170,15.451658248901367,2.5251364707946777,91300.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,171,15.451658248901367,2.5158934593200684,92410.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,172,15.451658248901367,2.4544923305511475,91368.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,173,15.451658248901367,2.7547824382781982,99992.0,15.950813293457031,355,1
StandardGP,1bb26989-b1d8-11ef-8b81-6c5d3a0f8f2f,concrete,29,174,15.451658248901367,2.797797203063965,102524.0,15.950813293457031,355,1
